,date,name,link,from,to,amount,bod,nationality,year,year_str,year_ly,year_ly_str,merge,merge_ly,full_name,birthday_GMT,season_real,nationality_real,position,minutes_played_overall,minutes_played_home,minutes_played_away,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,season_str,merge_real,season_fifa,sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality_fifa,club_name,league_name,league_rank,overall,potential,international_reputation,skill_moves,joined,contract_valid_until,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,season_str_fifa,merge_fifa,diff_season_real,diff_season_fifa
235,2018-07-06,aleksandr tashaev,/aleksandr-tashaev/profil/spieler/260301,Dinamo Moscou,Spartak Moscou,1500000,1994/06/23,Russia,2019,2019,2018,2018,aleksandr tashaev_Russia_1994/06/23_2019,aleksandr tashaev_Russia_1994/06/23_2018,aleksandr tashaev,1994/06/22,2018,Russia,Midfielder,2223,1028,1195,27,13,14,7,4,3,6,3,3,0,1,10,7,3,21,8,13,2,0,42,24,-1,0.53,0.24,0.28,0.35,0.23,318.0,0.85,106.0,82.0,1112.0,370.0,0.08,2018,aleksandr tashaev_Russia_1994/06/23_2018,2018,224719,A. Tashaev,aleksandr tashaev,23,1994/06/23,177,74,Russia,dinamo moscow,Russian Premier League,1,70,75,1,4,2011-07-01,2018,77,57,65,73,31,58,0,0,0,0,0,0,61,62,47,68,54,76,62,60,63,73,78,77,62,60,72,59,64,66,58,41,46,28,67,69,60,20,34,41,15,11,10,14,7,2018,aleksandr tashaev_Russia_1994/06/23_2018,1,1
236,2018-07-06,luca castiglia,/luca-castiglia/profil/spieler/62358,Pro Vercelli,Salernitana,250000,1989/03/17,Italy,2019,2019,2018,2018,luca castiglia_Italy_1989/03/17_2019,luca castiglia_Italy_1989/03/17_2018,luca castiglia,1989/03/17,2018,Italy,Midfielder,2748,1335,1413,36,18,18,9,4,5,3,0,3,0,0,9,7,2,43,13,30,8,0,74,173,-1,0.39,0.1,0.29,0.27,0.32,305.0,1.41,64.0,76.0,344.0,916.0,0.26,2018,luca castiglia_Italy_1989/03/17_2018,2018,189439,L. Castiglia,luca castiglia,28,1989/03/17,185,76,Italy,fc pro vercelli 1892,Italian Serie B,2,65,65,1,3,2015-02-02,2018,61,53,65,64,56,70,0,0,0,0,0,0,60,46,60,68,53,63,60,55,68,69,55,65,58,69,54,65,58,65,74,56,70,50,50,68,60,52,60,60,5,5,4,4,8,2018,luca castiglia_Italy_1989/03/17_2018,1,1
237,2018-07-06,stevie mallan,/stevie-mallan/profil/spieler/331089,FC Barnsley,Hibernian FC,200000,1996/03/25,Scotland,2019,2019,2018,2018,stevie mallan_Scotland_1996/03/25_2019,stevie mallan_Scotland_1996/03/25_2018,stephen mallan,1996/03/25,2018,Scotland,Midfielder,431,318,113,8,5,3,0,0,0,1,0,1,0,0,2,2,0,5,2,3,1,0,392,52,-1,0.21,0.21,0.0,0.0,0.0,0.0,1.04,86.0,54.0,431.0,431.0,0.21,2018,stevie mallan_Scotland_1996/03/25_2018,2018,225847,S. Mallan,stevie patrick mallan,21,1996/03/25,178,69,Scotland,barnsley,English League Championship,2,64,78,1,2,2017-07-01,2020,69,62,62,68,54,62,0,0,0,0,0,0,56,60,54,63,56,68,61,66,63,66,68,69,73,57,71,66,68,68,63,68,52,54,62,63,42,51,57,56,8,7,6,11,8,2018,stevie mallan_Scotland_1996/03/25_2018,1,1
238,2018-07-06,deian boldor,/deian-boldor/profil/spieler/239570,FC Bologna,Hellas Verona,100000,1995/02/03,Romania,2019,2019,2018,2018,deian boldor_Romania_1995/02/03_2019,deian boldor_Romania_1995/02/03_2018,deian boldor,1995/02/03,2018,Romania,Defender,90,0,90,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,2.0,45.0,90.0,90.0,0.0,1.0,2018,deian boldor_Romania_1995/02/03_2018,2018,223638,D. Boldor,deian boldor,22,1995/02/03,189,81,Romania,montreal impact,USA Major League Soccer,1,66,72,1,2,0,2018,49,29,46,53,65,71,0,0,0,0,0,0,34,24,68,55,22,50,34,22,59,59,50,49,49,55,48,45,67,54,80,24,69,64,34,40,34,67,64,64,11,14,14,14,8,2018,deian boldor_Romania_1995/02/03_2018,1,1
239,2018-07-07,moussa niakhate,/moussa-niakhate/profil/spieler/291200,FC Metz,1.FSV Mainz 05,6000000,1996/03/08,France,2019,2019,2018,2018,moussa niakhate_France_1996/03/08_2019,moussa niakhate_France_1996/03/08_2018,moussa niakhate,1996/03/08,2018,France,Defender,3104,1620,1484,35,18,17,0,0,0,1,0,1,0,0,4,2,2,65,31,34,8,0,328,230,165,0.03,0.03,0.0,0.0,0.0,0.0,1.88,48.0,89.0,388.0,3104.0,0.23,2018,moussa niakhate_France_1996/03/08_2018,2018,225859,M. Niakhaté,moussa niakhate,21,1996/03/08,190,82,France,fc metz,French Ligue 1,1,66,75,1,2,2017-06-22,2021,66,42,58,62,63,75,0,0,0,0,0,0,65,48,59,64,39,63,32,36,61,63,70,63,56,60,56,36,70,78,76,39,68,62,34,48,44,61,67,64,9,14,6,8,7,2018,moussa niakhate_France_1996/03/08_2018,1,1
240,2018-07-07,stephane badji,/stephane-badji/profil/spieler/208505,RSC Anderlecht,Bursaspor,600000,1990/01/18,Senegal,2019,2019,2018,2018,stephane badji_Senegal_1990/01/18_2019,stephane badji_Senegal_1990/01/18_2018,stephane badji,1990/01/18,2018,Senegal,Midfielder,2583,1350,1233,31,15,16,3,2,1,4,3,1,0,0,6,3,3,34,16,18,6,1,163,108,-1,0.24,0.14,0.1,0.13,0.07,861.0,1.18,76.0,83.0,369.0,646.0,0.24,2018,stephane badji_Senegal_1990/01/18_2018,2018,208015,S. Badji,stephane badji,27,1990/01/18,180,75,Senegal,kayserispor,Turkish Süper Lig,1,70,71,1,2,0,2018,67,55,59,56,71,78,0,0,0,0,0,0,58,46,67,63,38,51,41,39,64,58,68,66,64,68,63,76,71,81,78,61,78,73,55,58,46,68,72,73,16,13,9,12,13,2018,stephane badji_Senegal_1990/01/18_2018,1,1
241,2018-07-09,borja iglesias,/borja-iglesias/profil/spieler/278359,Celta Vigo,Esp. Barcelona,10000000,1993/01/17,Spain,2019,2019,2018,2018,borja iglesias_Spain_1993/01/17_2019,borja iglesias_Spain_1993/01/17_2018,borja iglesias quintas,1993/01/17,2018,Spain,Forward,3622,1831,1791,41,21,20,22,12,10,6,6,0,6,3,12,7,5,34,12,22,8,1,10,84,-1,0.7,0.15,0.55,0.59,0.5,165.0,0.84,107.0,88.0,402.0,604.0,0.22,2018,borja iglesias_Spain_1993/01/17_2018,2018,224179,Borja Iglesias,borja iglesias quintas,24,1993/01/17,187,80,Spain,real zaragoza,Spanish Segunda División,2,70,77,1,3,0,2018,59,72,56,64,24,73,0,0,0,0,0,0,50,75,69,62,62,62,35,36,55,68,58,60,55,64,71,74,60,69,88,68,42,20,68,60,67,13,24,15,14,12,16,13,16,2018,borja iglesias_Spain_1993/01/17_2018,1,1
242,2018-07-09,ronael pierre-gabriel,/ronael-pierre-gabriel/profil/spieler/410185,Saint-Étienne,AS Monaco,6000000,1998/06/13,France,2019,2019,2018,2018,ronael pierre-gabriel_France_1998/06/13_2019,ronael pierre-gabriel_France_1998/06/13_2018,ronael pierre-gabriel,1998/06/12,2018,France,Defender,1170,526,644,16,7,9,0,0,0,0,0,0,0,0,6,3,3,22,9,13,3,1,406,409,155,0.0,0.0,0.0,0.0,0.0,0.0,1.69,53.0,73.0,292.0,0.0,0.31,2018,ronael pierre-gabriel_France_1998/06/13_2018,2018,231685,R. Pierre-Gabriel,ronael julien pierre-gabriel,19,1998/06/13,177,76,France,as saint-etienne,French Ligue 1,1,71,81,1,2,2016-05-03,2021,81,49,60,70,67,70,0,0,0,0,0,0,70,43,59,65,43,71,60,35,53,68,82,80,71,64,72,58,72,76,68,53,65,68,50,55,56,66,68,72,11,10,10,6,10,2018,ronael pierre-gabriel_France_1998/06/13_2018,1,1
243,2018-07-09,ali gabr,/ali-gabr/profil/spieler/122980,Zamalek,Pyramids FC,2150000,1989/01/10,Egypt,2019,2019,2018,2018,ali gabr_Egypt_1989/01/10_2019,ali gabr_Egypt_1989/01/10_2018,ali gabr,1989/01/10,2018,Egypt,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,,,,,,,,,,,,,2018,ali gabr_Egypt_1989/01/10_2018,2018,226077,A. Gabr,ali gabr,30,1987/01/10,192,82,Egypt,,0,0,67,67,1,2,0,0,63,35,46,45,68,72,0,0,0,0,0,0,34,25,60,57,33,42,34,22,66,41,65,62,63,53,60,56,66,66,78,42,66,62,22,35,24,68,71,75,14,7,14,8,7,2018,ali gabr_Egypt_1989/01/10_2018,1,1
244,2018-07-09,stoppila sunzu,/stoppila-sunzu/profil/spieler/82324,LOSC Lille,FC Metz,800000,1989/06/22,Zambia,2019,2019,2018,2018,stoppila sunzu_Zambia_1989/06/22_2019,stoppila sunzu_Zambia_1989/06/22_2018,stopilla sunzu,1989/06/21,2018,Zambia,Defender,2414,1257,1157,28,14,14,2,2,0,0,0,0,0,0,8,6,2,35,12,23,5,0,152,305,108,0.07,0.0,0.07,0.14,0.0,1207.0,1.3,69.0,86.0,483.0,0.0,0.19,2018,stoppila sunzu_Zambia_1989/06/22_2018,2018,190276,S. Sunzu,stoppila sunzu,28,1989/06/22,189,80,Zambia,arsenal tula,Russian Premier League,1,71,72,1,2,0,2018,70,35,54,51,70,71,0,0,0,0,0,0,36,23,72,66,35,39,47,55,64,62,65,74,66,61,67,38,81,74,69,57,71,67,34,46,46,71,71,72,14,15,12,9,10,2018,stoppila sunzu_Zambia_1989/06/22_2018,1,1
245,2018-07-09,pasquale mazzocchi,/pasquale-mazzocchi/profil/spieler/250153,Parma,Perugia,280000,1995/07/27,Italy,2019,2019,2018,2018,pasquale mazzocchi_Italy_1995/07/27_2019,pasquale mazzocchi_Italy_1995/07/27_2018,pasquale mazzocchi,1995/07/26,2018,Italy,Defender,1327,493,834,18,7,11,0,0,0,0,0,0,0,0,7,4,3,11,2,9,3,0,357,425,15,0.0,0.0,0.0,0.0,0.0,0.0,0.75,121.0,74.0,442.0,0.0,0.2,2018,pasquale mazzocchi_Italy_1995/07/27_2018,2018,239679,P. Mazzocchi,pasquale mazzocchi,21,1995/07/27,183,70,Italy,parma,Italian Serie B,2,57,66,1,3,2016-01-12,2021,62,56,49,63,26,48,0,0,0,0,0,0,47,62,35,53,47,68,41,33,47,58,63,62,56,53,64,62,44,48,50,39,43,23,49,50,55,22,29,22,12,14,13,8,11,2018,pasquale mazzocchi_Italy_1995/07/27_2018,1,1
246,2018-07-09,daniele altobelli,/daniele-altobelli/profil/spieler/170085,Pro Vercelli,Salernitana,250000,1993/03/18,Italy,2019,2019,2018,2018,daniele altobelli_Italy_1993/03/18_2019,daniele altobelli_Italy_1993/03/18_2018,daniele altobelli,1993/03/18,2018,Italy,Midfielder,1432,557,875,25,11,14,1,0,1,0,0,0,0,0,4,2,2,33,13,20,2,0,242,406,-1,0.06,0.0,0.06,0.0,0.1,1432.0,2.07,43.0,57.0,716.0,0.0,0.13,2018,daniele altobelli_Italy_1993/03/18_2018,2018,224319,D. Altobelli,daniele altobelli,24,1993/03/18,188,83,Italy,fc pro vercelli 1892,Italian Serie B,2,63,69,1,2,2016-07-26,2018,58,48,61,60,61,69,0,0,0,0,0,0,53,37,51,65,42,58,52,42,72,66,54,62,49,59,72,67,54,68,74,57,62,66,38,61,56,62,58,62,8,10,14,12,12,2018,daniele altobelli_Italy_1993/03/18_2018,1,1
247,2018-07-10,riyad mahrez,/riyad-mahrez/profil/spieler/171424,Leicester City,Manchester City,67800000,1991/02/21,Algeria,2019,2019,2018,2018,riyad mahrez_Algeria_1991/02/21_2019,riyad mahrez_Algeria_1991/02/21_2018,riyad mahrez,1991/02/21,2018,Algeria,Midfielder,2960,1543,1417,36,18,18,12,6,6,10,4,6,0,0,9,6,3,48,18,30,2,0,37,18,-1,0.67,0.3,0.36,0.35,0.38,247.0,1.46,62.0,82.0,1480.0,296.0,0.06,2018,riyad mahrez_Algeria_1991/02/21_2018,2018,204485,R. Mahrez,riyad mahrez,26,1991/02/21,179,67,Algeria,leicester city,English Premier League,1,83,84,3,5,2014-01-11,2020,82,74,78,88,28,55,0,0,0,0,0,0,81,74,45,78,71,88,79,75,74,88,85,80,92,75,85,76,62,75,51,72,40,38,79,79,72,25,23,19,15,9,13,11,6,2018,riyad mahrez_Algeria_1991/02/21_2018,1,1
248,2018-07-10,soualiho meite,/soualiho-meite/profil/spieler/164913,AS Monaco,Torino,11500000,1994/03/17,France,2019,2019,2018,2018,soualiho meite_France_1994/03/17_2019,soualiho meite_France_1994/03/17_2018,soualiho meite,1994/03/17,2018,France,Midfielder,1430,692,738,20,11,9,1,0,1,2,2,0,0,0,7,3,4,14,7,7,0,0,191,117,-1,0.19,0.13,0.06,0.0,0.12,1430.0,0.88,102.0,72.0,0.0,715.0,0.0,2018,soualiho meite_France_1994/03/17_2018,2018,205391,S. Meïté,soualiho meite,23,1994/03/17,187,80,France,as monaco,French Ligue 1,1,76,81,1,2,2017-07-01,2022,68,54,70,72,73,82,0,0,0,0,0,0,67,38,75,77,37,72,43,48,78,76,66,69,67,72,52,73,72,83,85,72,76,73,66,68,51,70,77,71,13,7,7,13,11,2018,soualiho meite_France_1994/03/17_2018,1,1
249,2018-07-10,angus gunn,/angus-gunn/profil/spieler/201574,Manchester City,FC Southampton,11300000,1996/01/22,England,2019,2019,2018,2018,angus gunn_England_1996/01/22_2019,angus gunn_England_1996/01/22_2018,angus gunn,1996/01/22,2018,England,Goalkeeper,4140,2070,2070,46,23,23,0,0,0,0,0,0,0,0,15,7,8,58,24,34,1,0,423,425,125,0.0,0.0,0.0,0.0,0.0,0.0,1.26,71.0,90.0,4140.0,0.0,0.02,2018,angus gunn_England_1996/01/22_2018,2018,216325,A. Gunn,angus gunn,21,1996/01/22,196,77,England,norwich city,English League Championship,2,68,79,1,1,2013-06-13,2020,0,0,0,0,0,0,67,66,69,70,49,66,14,15,14,32,19,20,20,15,41,27,48,49,40,62,42,24,64,31,64,17,28,22,14,50,25,14,16,14,67,66,69,66,70,2018,angus gunn_England_1996/01/22_2018,1,1
250,2018-07-10,antonio barreca,/antonio-barreca/profil/spieler/241889,Torino,AS Monaco,10000000,1995/03/18,Italy,2019,2019,2018,2018,antonio barreca_Italy_1995/03/18_2019,antonio barreca_Italy_1995/03/18_2018,antonio barreca,1995/03/18,2018,Italy,Defender,461,347,114,9,6,3,0,0,0,0,0,0,0,0,2,1,1,8,5,3,1,1,340,328,141,0.0,0.0,0.0,0.0,0.0,0.0,1.56,58.0,51.0,230.0,0.0,0.39,2018,antonio barreca_Italy_1995/03/18_2018,2018,220493,A. Barreca,antonio barreca,22,1995/03/18,180,70,Italy,torino,Italian Serie A,1,75,86,1,2,2012-07-01,2021,85,34,62,75,68,71,0,0,0,0,0,0,77,21,55,66,33,75,65,21,58,72,78,91,79,74,78,53,67,90,65,42,62,68,58,51,22,66,74,72,11,7,9,13,15,2018,antonio barreca_Italy_1995/03/18_2018,1,1
251,2018-07-10,daniel wass,/daniel-wass/profil/spieler/63463,Celta Vigo,FC Valencia,6000000,1989/05/31,Denmark,2019,2019,2018,2018,daniel wass_Denmark_1989/05/31_2019,daniel wass_Denmark_1989/05/31_2018,daniel wass,1989/05/30,2018,Denmark,Midfielder,2941,1406,1535,35,17,18,4,2,2,9,6,3,0,0,6,4,2,50,20,30,4,0,142,30,-1,0.4,0.28,0.12,0.13,0.12,735.0,1.53,59.0,84.0,735.0,327.0,0.12,2018,daniel wass_Denmark_1989/05/31_2018,2018,172522,D. Wass,daniel wass,28,1989/05/31,181,74,Denmark,rc celta,Spain Primera Division,1,80,80,2,3,2015-07-01,2019,75,73,80,79,66,71,0,0,0,0,0,0,78,69,67,82,69,80,79,83,77,81,73,76,78,82,59,86,59,90,68,70,59,74,74,80,64,59,67,68,11,9,10,13,13,2018,daniel wass_Denmark_1989/05/31_2018,1,1
252,2018-07-10,milos jojic,/milos-jojic/profil/spieler/160285,1. FC Köln,Basaksehir,2000000,1992/03/19,Serbia,2019,2019,2018,2018,milos jojic_Serbia_1992/03/19_2019,milos jojic_Serbia_1992/03/19_2018,milos jojic,1992/03/19,2018,Serbia,Midfielder,1461,804,657,25,14,11,2,2,0,5,3,2,0,0,4,2,2,21,12,9,3,0,129,16,-1,0.43,0.31,0.12,0.22,0.0,730.0,1.29,70.0,58.0,487.0,292.0,0.18,2018,milos jojic_Serbia_1992/03/19_2018,2018,221838,M. Jojić,milos jojic,25,1992/03/19,177,79,Serbia,1. fc koln,German 1. Bundesliga,1,76,79,2,3,2015-07-04,2019,73,74,77,77,50,68,0,0,0,0,0,0,77,72,54,78,75,77,78,75,76,78,75,72,77,74,75,78,63,77,65,75,65,66,75,76,67,39,52,45,10,11,10,9,12,2018,milos jojic_Serbia_1992/03/19_2018,1,1
253,2018-07-10,reece burke,/reece-burke/profil/spieler/264220,West Ham Utd.,Hull City,1700000,1996/09/02,England,2019,2019,2018,2018,reece burke_England_1996/09/02_2019,reece burke_England_1996/09/02_2018,reece burke,1996/09/01,2018,England,Defender,1892,773,1119,25,11,14,1,1,0,0,0,0,0,0,6,3,3,30,10,20,3,0,-1,-1,-1,0.05,0.0,0.05,0.12,0.0,1892.0,1.43,63.0,76.0,631.0,0.0,0.14,2018,reece burke_England_1996/09/02_2018,2018,221456,R. Burke,reece burke,20,1996/09/02,189,81,England,bolton wanderers,English League Championship,2,65,78,1,2,0,2018,63,27,47,52,65,67,0,0,0,0,0,0,45,20,63,58,18,52,31,23,52,50,64,62,51,62,48,53,62,62,71,17,64,65,30,38,40,64,67,66,12,9,7,11,8,2018,reece burke_England_1996/09/02_2018,1,1
254,2018-07-10,gustaf nilsson,/gustaf-nilsson/profil/spieler/320440,Bröndby IF,Vejle BK,125000,1997/05/23,Sweden,2019,2019,2018,2018,gustaf nilsson_Sweden_1997/05/23_2019,gustaf nilsson_Sweden_1997/05/23_2018,gustaf nilsson,1997/05/22,2018,Sweden,Forward,1675,603,1072,26,11,15,4,1,3,0,0,0,0,0,4,2,2,24,11,13,0,0,68,239,-1,0.21,0.0,0.21,0.15,0.25,419.0,1.29,70.0,64.0,0.0,0.0,0.0,2018,gustaf nilsson_Sweden_1997/05/23_2018,2018,223933,G. Nilsson,gustaf nilsson,20,1997/05/23,196,87,Sweden,silkeborg if,Danish Superliga,1,63,79,1,2,0,2018,57,63,44,61,31,66,0,0,0,0,0,0,36,65,61,50,64,63,49,38,39,64,52,61,49,56,43,66,44,67,76,57,47,33,62,46,64,23,30,25,6,7,8,16,14,2018,gustaf nilsson_Sweden_1997/05/23_2018,1,1
255,2018-07-11,andriy yarmolenko,/andriy-yarmolenko/profil/spieler/69015,Bor. Dortmund,West Ham Utd.,20000000,1989/10/23,Ukraine,2019,2019,2018,2018,andriy yarmolenko_Ukraine_1989/10/23_2019,andriy yarmolenko_Ukraine_1989/10/23_2018,andriy yarmolenko,1989/10/22,2018,Ukraine,Forward,1469,787,682,23,12,11,6,3,3,3,2,1,1,0,9,4,5,19,12,7,0,0,5,28,-1,0.55,0.18,0.37,0.34,0.4,245.0,1.16,77.0,64.0,0.0,490.0,0.0,2018,andriy yarmolenko_Ukraine_1989/10/23_2018,2018,194794,A. Yarmolenko,andriy yarmolenko,27,1989/10/23,189,81,Ukraine,borussia dortmund,German 1. Bundesliga,1,81,81,2,5,2017-08-28,2021,81,78,80,83,37,76,0,0,0,0,0,0,82,78,69,83,74,86,80,75,76,84,81,81,76,78,69,77,68,82,77,82,67,54,78,79,69,36,21,23,9,5,6,5,14,2018,andriy yarmolenko_Ukraine_1989/10/23_2018,1,1
256,2018-07-11,francesco acerbi,/francesco-acerbi/profil/spieler/131075,Sassuolo,Lazio Rome,10500000,1988/02/10,Italy,2019,2019,2018,2018,francesco acerbi_Italy_1988/02/10_2019,francesco acerbi_Italy_1988/02/10_2018,francesco acerbi,1988/02/10,2018,Italy,Defender,3420,1710,1710,38,19,19,0,0,0,0,0,0,0,0,10,6,4,59,22,37,4,0,397,404,136,0.0,0.0,0.0,0.0,0.0,0.0,1.55,58.0,90.0,855.0,0.0,0.11,2018,francesco acerbi_Italy_1988/02/10_2018,2018,199845,F. Acerbi,francesco acerbi,29,1988/02/10,192,88,Italy,sassuolo,Italian Serie A,1,82,82,2,2,2013-07-08,2022,62,50,58,58,85,77,0,0,0,0,0,0,25,37,77,70,39,57,62,56,75,67,65,60,33,83,35,75,68,69,84,60,73,84,20,59,72,86,86,85,11,9,9,13,11,2018,francesco acerbi_Italy_1988/02/10_2018,1,1
257,2018-07-11,matteo guendouzi,/matteo-guendouzi/profil/spieler/465830,FC Lorient,FC Arsenal,8000000,1999/04/14,France,2019,2019,2018,2018,matteo guendouzi_France_1999/04/14_2019,matteo guendouzi_France_1999/04/14_2018,matteo guendouzi olie,1999/04/13,2018,France,Midfielder,1429,852,577,18,10,8,0,0,0,1,1,0,0,0,7,6,1,13,4,9,4,1,406,194,-1,0.06,0.06,0.0,0.0,0.0,0.0,0.82,110.0,79.0,286.0,1429.0,0.31,2018,matteo guendouzi_France_1999/04/14_2018,2018,236496,M. Guendouzi,matteo guendouzi olie,18,1999/04/14,180,68,France,fc lorient,French Ligue 2,2,62,74,1,2,2016-09-23,2019,63,49,62,63,53,51,0,0,0,0,0,0,61,44,52,68,42,62,48,42,66,65,66,60,62,60,67,60,68,50,43,52,67,54,49,59,49,48,59,52,6,13,6,13,11,2018,matteo guendouzi_France_1999/04/14_2018,1,1
258,2018-07-11,florent mollet,/florent-mollet/profil/spieler/222859,FC Metz,Montpellier,2600000,1991/11/19,France,2019,2019,2018,2018,florent mollet_France_1991/11/19_2019,florent mollet_France_1991/11/19_2018,florent mollet,1991/11/19,2018,France,Midfielder,1415,767,648,22,13,9,7,3,4,1,1,0,1,0,1,1,0,29,14,15,6,0,29,193,-1,0.51,0.06,0.45,0.35,0.56,202.0,1.84,49.0,64.0,236.0,1415.0,0.38,2018,florent mollet_France_1991/11/19_2018,2018,209288,F. Mollet,florent mollet,25,1991/11/19,174,68,France,fc metz,French Ligue 1,1,67,68,1,3,2016-06-28,2019,75,59,68,70,54,55,0,0,0,0,0,0,60,51,32,72,48,66,61,67,68,71,79,71,79,61,85,74,70,75,45,67,52,52,54,69,56,57,59,52,9,13,12,12,15,2018,florent mollet_France_1991/11/19_2018,1,1
259,2018-07-11,leonardo morosini,/leonardo-morosini/profil/spieler/240415,Genoa,Brescia ,1000000,1995/10/13,Italy,2019,2019,2018,2018,leonardo morosini_Italy_1995/10/13_2019,leonardo morosini_Italy_1995/10/13_2018,leonardo morosini,1995/10/12,2018,Italy,Midfielder,440,313,127,10,8,2,3,2,1,0,0,0,0,0,0,0,0,11,6,5,0,0,9,471,-1,0.61,0.0,0.61,0.58,0.71,147.0,2.25,40.0,44.0,0.0,0.0,0.0,2018,leonardo morosini_Italy_1995/10/13_2018,2018,223010,L. Morosini,leonardo morosini,21,1995/10/13,175,70,Italy,avellino,Italian Serie B,2,69,79,1,3,0,2018,76,59,65,71,26,60,0,0,0,0,0,0,62,61,41,70,46,71,53,39,64,73,76,76,70,62,69,65,59,69,61,53,45,29,60,71,45,19,26,21,6,10,6,12,7,2018,leonardo morosini_Italy_1995/10/13_2018,1,1
260,2018-07-11,federico melchiorri,/federico-melchiorri/profil/spieler/46060,Cagliari,Perugia,800000,1987/01/06,Italy,2019,2019,2018,2018,federico melchiorri_Italy_1987/01/06_2019,federico melchiorri_Italy_1987/01/06_2018,federico melchiorri,1987/01/06,2018,Italy,Forward,1748,889,859,21,10,11,7,6,1,0,0,0,0,0,7,5,2,21,6,15,0,0,-1,-1,-1,0.36,0.0,0.36,0.61,0.1,250.0,1.08,83.0,83.0,0.0,0.0,0.0,2018,federico melchiorri_Italy_1987/01/06_2018,2018,220671,F. Melchiorri,federico melchiorri,30,1987/01/06,185,76,Italy,cagliari,Italian Serie A,1,73,73,1,3,2015-07-01,2019,81,71,53,71,26,66,0,0,0,0,0,0,43,74,69,65,61,71,38,27,40,71,76,85,71,77,57,75,87,65,70,63,54,20,67,62,64,12,34,14,9,9,14,10,7,2018,federico melchiorri_Italy_1987/01/06_2018,1,1
261,2018-07-11,francesco di mariano,/francesco-di-mariano/profil/spieler/238950,Novara Calcio,Venezia,750000,1996/04/20,Italy,2019,2019,2018,2018,francesco di mariano_Italy_1996/04/20_2019,francesco di mariano_Italy_1996/04/20_2018,francesco di mariano,1996/04/19,2018,Italy,Forward,2354,1144,1210,37,20,17,3,2,1,2,1,1,0,0,5,3,2,29,13,16,6,0,188,198,-1,0.19,0.08,0.11,0.16,0.07,785.0,1.11,81.0,64.0,392.0,1177.0,0.23,2018,francesco di mariano_Italy_1996/04/20_2018,2018,220517,F. Di Mariano,francesco di mariano,21,1996/04/20,177,70,Italy,novara,Italian Serie B,2,56,63,1,3,2016-07-21,2019,60,50,53,60,30,44,0,0,0,0,0,0,47,52,34,55,48,61,49,41,52,60,61,59,59,49,67,50,50,54,43,44,34,30,56,59,48,32,27,25,7,13,14,15,7,2018,francesco di mariano_Italy_1996/04/20_2018,1,1
262,2018-07-11,davor lovren,/davor-lovren/profil/spieler/316915,Din. Zagreb II,F. Düsseldorf,750000,1998/10/03,Croatia,2019,2019,2018,2018,davor lovren_Croatia_1998/10/03_2019,davor lovren_Croatia_1998/10/03_2018,davor lovren,1998/10/02,2018,Croatia,Midfielder,503,279,224,14,6,8,1,0,1,2,0,2,0,0,1,0,1,4,2,2,1,0,98,7,-1,0.54,0.36,0.18,0.0,0.4,503.0,0.72,126.0,36.0,503.0,252.0,0.18,2018,davor lovren_Croatia_1998/10/03_2018,2018,239189,D. Lovren,davor lovren,18,1998/10/03,172,70,Croatia,fortuna dusseldorf,German 2. Bundesliga,2,58,75,1,3,2015-07-01,2022,76,50,47,67,23,41,0,0,0,0,0,0,49,51,33,53,45,69,38,34,41,62,78,75,79,40,83,59,58,53,37,40,30,20,53,46,47,17,27,24,11,12,13,14,10,2018,davor lovren_Croatia_1998/10/03_2018,1,1
